Category,Film,Nominee,Winner,Year,Rating_IMDB,Release_date,Rating_rtaudience,Rating_rtcritic,Oscarstat_totalnoms,Release_Q1,Release_Q2,Release_Q3,Release_Q4,Nom_Oscar_bestdirector,Nom_DGA,Nom_BAFTA,Win_DGA,Win_BAFTA,Nom_GoldenGlobe_bestcomedy,Nom_GoldenGlobe_bestdrama,Win_GoldenGlobe_bestcomedy,Win_GoldenGlobe_bestdrama,Genre_action,Genre_biography,Genre_crime,Genre_comedy,Genre_drama,Genre_horror,Genre_fantasy,Genre_sci-fi,Genre_mystery,Genre_music,Genre_romance,Genre_history,Genre_war,Genre_filmnoir,Genre_thriller,Genre_adventure,Genre_family,Genre_sport,Genre_western,MPAA_rating,MPAA_G,MPAA_PG,MPAA_PG-13,MPAA_R,MPAA_NC-17,Nowin_Criticschoice,Win_Criticschoice,Nonom_Criticschoice,Nom_Criticschoice,Nowin_SAG_bestcast,Win_SAG_bestcast,Nonom_SAG_bestcast,Nom_SAG_bestcast,Nowin_PGA,Win_PGA,Nonom_PGA,Nom_PGA
Picture,Django Unchained,Django Unchained,0,2013,8.4,2012-12-25,91,88,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Life of Pi,Life of Pi,0,2013,7.9,2012-11-21,84,87,10,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,PG,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Lincoln,Lincoln,0,2013,7.4,2012-11-16,80,90,12,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Silver Linings Playbook,Silver Linings Playbook,0,2013,7.8,2012-12-25,86,92,8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Zero Dark Thirty,Zero Dark Thirty,0,2013,7.4,2013-01-11,80,92,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,12 Years a Slave,12 Years a Slave,1,2014,8.1,2013-11-08,90,96,9,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
Picture,American Hustle,American Hustle,0,2014,7.3,2013-12-20,74,93,10,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
Picture,Captain Phillips,Captain Phillips,0,2014,7.8,2013-10-11,89,93,6,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Dallas Buyers Club,Dallas Buyers Club,0,2014,8,2013-11-22,91,94,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Gravity,Gravity,0,2014,7.8,2013-10-04,80,96,10,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1
Picture,Her,Her,0,2014,8,2014-01-10,82,95,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Nebraska,Nebraska,0,2014,7.7,2014-01-24,83,91,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Philomena,Philomena,0,2014,7.6,2013-11-27,89,92,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
Picture,The Wolf of Wall Street,The Wolf of Wall Street,0,2014,8.2,2013-12-25,82,77,5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),1,2015,7.8,2014-11-14,77,91,9,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
Picture,American Sniper,American Sniper,0,2015,7.3,2015-01-16,84,72,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
Picture,Boyhood,Boyhood,0,2015,7.9,2014-08-15,81,98,6,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
Picture,The Grand Budapest Hotel,The Grand Budapest Hotel,0,2015,8.1,2014-03-28,86,92,9,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,The Imitation Game,The Imitation Game,0,2015,8.1,2014-12-25,91,90,8,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Selma,Selma,0,2015,7.5,2015-01-09,86,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,The Theory of Everything,The Theory of Everything,0,2015,7.7,2014-11-26,84,79,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Whiplash,Whiplash,0,2015,8.5,2014-10-15,94,94,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Spotlight,Spotlight,1,2016,8.1,2015-11-20,93,96,6,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
Picture,The Big Short,The Big Short,0,2016,7.8,2015-12-23,88,88,5,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
Picture,Bridge of Spies,Bridge of Spies,0,2016,7.6,2015-10-16,87,91,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Brooklyn,Brooklyn,0,2016,7.5,2015-11-25,87,97,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Mad Max: Fury Road,Mad Max: Fury Road,0,2016,8.1,2015-05-15,86,97,10,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
Picture,The Martian,The Martian,0,2016,8,2015-10-02,91,92,7,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The Revenant,The Revenant,0,2016,8,2016-01-08,84,81,12,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Room,Room,0,2016,8.2,2016-01-22,93,94,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,Arrival,Arrival,0,2017,8.1,2016-11-11,82,94,8,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Fences,Fences,0,2017,7.4,2016-12-25,79,93,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Hacksaw Ridge,Hacksaw Ridge,0,2017,8.3,2016-11-04,93,86,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Hell or High Water,Hell or High Water,0,2017,7.7,2016-08-26,89,98,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Hidden Figures,Hidden Figures,0,2017,7.9,2017-01-06,94,92,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1
Picture,La La Land,La La Land,0,2017,8.5,2016-12-25,85,93,14,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1
Picture,Lion,Lion,0,2017,8,2017-01-06,93,86,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Manchester by the Sea,Manchester by the Sea,0,2017,8.1,2016-12-16,81,96,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Moonlight,Moonlight,1,2017,7.9,2016-11-18,86,98,7,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Call Me by Your Name,Call Me by Your Name,0,2018,8.3,2018-01-18,87,96,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Darkest Hour,Darkest Hour,0,2018,7.4,2017-12-22,84,86,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
Picture,Dunkirk,Dunkirk,0,2018,8.1,2017-07-21,81,92,8,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Get Out,Get Out,0,2018,7.7,2018-02-24,87,99,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Lady Bird,Lady Bird,0,2018,7.8,2017-12-01,81,99,5,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Phantom Thread,Phantom Thread,0,2018,8.3,2018-01-19,61,91,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Picture,The Post,The Post,0,2018,7.4,2018-01-12,73,88,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,The Shape of Water,The Shape of Water,0,2018,7.8,2017-12-22,92,78,13,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
Picture,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",0,2018,8.3,2017-11-10,87,93,7,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
Picture,BlacKkKlansman,BlacKkKlansman,0,2019,7.5,2018-09-27,95,82,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,Green Book,Green Book,1,2019,8.3,2018-11-01,82,94,5,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1
Picture,Bohemian Rhapsody,Bohemian Rhapsody,0,2019,8.2,2018-11-01,62,89,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
Picture,A Star Is Born,A Star Is Born,0,2019,8,2018-09-01,90,81,7,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Picture,The Favourite,The Favourite,0,2019,7.9,2018-12-01,93,62,10,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Vice,Vice,0,2019,7.1,2018-12-12,66,55,8,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Picture,Roma,Roma,0,2019,8,2018-11-21,96,83,10,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1
Picture,Black Panther,Black Panther,0,2019,7.4,2018-02-15,97,79,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1
